STUDENT_ID,SESSION_ID,FA_PERC,FA_CO_PERC,FA_SR_PERC,SA_PERC,SA_CO_PERC,VID_PERC,READ_PERC,METACOG_PERC,state,S1,S2,S3,S4,S5,S6
104,3708,0,0,0,10,3,0,0,0,4,0,0,0,0.999983150511398,1.68494886022942e-05,0
104,3709,10,4,0,0,0,0,0,0,1,1,0,0,0,0,0
104,3710,0,0,0,10,3,0,0,0,4,0,0,0,0.999969158478957,3.08415210428043e-05,0
104,3711,0,0,0,9,5,0,2,0,5,0,0,0,0,1,0
104,3712,0,0,0,0,0,0,10,0,3,0,0,0.99990897461971,0,0,9.1025380290069e-05
104,3713,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
104,3714,0,0,0,10,4,0,0,0,4,0,0,0,0.999938025330268,6.19746697318016e-05,0
104,3715,10,2,0,0,0,0,0,0,1,0.999999990183778,0,0,9.81622154610656e-09,0,0
105,3716,5,3,0,0,0,0,6,0,2,0,1,0,0,0,0
105,3717,3,10,0,0,0,5,4,0,2,0,0.970574911261428,0,0,0,0.0294250887385722
105,3718,2,2,4,7,6,1,2,0,5,0,0,0,0,1,0
105,3719,0,0,0,0,0,6,5,0,6,0,0,0,0,0,1
105,3720,0,0,0,0,0,8,3,0,6,0,0,0,0,0,1
105,3721,0,0,0,0,0,0,10,0,3,0,0,0.999860381712894,0,0,0.00013961828710574
105,3722,10,4,0,0,0,0,1,0,1,1,0,0,0,0,0
105,3723,9,6,0,0,0,0,3,0,2,0,1,0,0,0,0
105,3724,0,0,0,0,0,8,3,0,6,0,0,0,0,0,1
105,3725,0,0,0,0,0,9,2,0,6,0,0,0,0,0,1
105,3726,4,5,3,6,4,1,1,0,5,0,0,0,0,1,0
105,3727,0,0,0,0,0,0,10,0,3,0,0,0.99990897461971,0,0,9.1025380290069e-05
105,3728,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
105,3729,6,4,5,0,0,2,4,0,2,0,1,0,0,0,0
105,3730,0,0,0,7,6,2,3,0,5,0,0,0,0,1,0
105,3731,10,4,0,0,0,1,1,0,1,1,0,0,0,0,0
105,3732,0,0,0,8,6,0,3,0,5,0,0,0,0,1,0
105,3733,0,0,0,8,8,0,3,0,5,0,0,0,0,1,0
105,3734,0,0,0,7,5,3,1,0,5,0,0,0,0,1,0
105,3735,0,0,0,0,0,0,6,6,6,0,0,0,0,0,1
105,3736,0,0,0,7,5,1,3,0,5,0,0,0,0,1,0
105,3737,0,0,0,0,0,0,8,3,6,0,0,0,0,0,1
105,3738,6,5,0,0,0,0,5,0,2,1.80479349549152e-05,0.999981952065045,0,0,0,0
105,3739,9,8,0,0,0,0,2,0,2,0,1,0,0,0,0
105,3740,10,7,0,0,0,0,1,0,1,1,0,0,0,0,0
105,3741,10,6,0,0,0,0,1,0,1,1,0,0,0,0,0
105,3742,9,7,0,0,0,0,2,0,2,0,1,0,0,0,0
105,3743,0,0,0,0,0,0,10,0,3,0,0,0.999901780158981,0,0,9.82198410193337e-05
105,3744,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
105,3745,10,5,4,0,0,0,1,0,1,1,0,0,0,0,0
105,3746,10,9,0,0,0,0,1,0,1,1,0,0,0,0,0
105,3747,0,0,0,0,0,0,0,10,3,0,0,1,0,0,0
105,3748,9,8,0,0,0,0,2,0,2,0,1,0,0,0,0
105,3749,0,0,0,9,3,1,2,0,5,0,0,0,0,1,0
105,3750,0,0,0,0,0,0,10,0,3,0,0,0.99990897461971,0,0,9.1025380290069e-05
105,3751,0,0,0,0,0,7,4,0,6,0,0,0,0,0,1
105,3752,0,0,0,0,0,0,10,0,3,0,0,0.999860381712894,0,0,0.00013961828710574
105,3753,0,0,0,10,5,0,1,0,4,0,0,0,0.998824813317983,0.00117518668201737,0
105,3754,0,0,0,10,6,0,0,0,4,0,0,0,0.999958379006826,4.16209931737366e-05,0
105,3755,10,3,0,0,0,0,0,0,1,1,0,0,0,0,0
105,3756,0,0,0,10,5,0,0,0,4,0,0,0,0.999941339092349,5.86609076515145e-05,0
105,3757,0,0,0,10,4,0,0,0,4,0,0,0,0.999977436888525,2.2563111475259e-05,0
105,3758,0,0,0,0,0,0,10,0,3,0,0,0.999899502105449,0,0,0.000100497894551435
105,3759,7,6,1,0,0,2,2,0,2,0,1,0,0,0,0
105,3760,0,0,0,0,0,3,9,0,6,0,0,0,0,0,1
105,3761,10,5,0,0,0,0,0,0,1,1,0,0,0,0,0
105,3762,0,0,0,0,0,9,3,0,6,0,0,0,0,0,1
105,3763,0,0,0,0,0,10,0,0,3,0,0,0.997142136364975,0,0,0.00285786363502499
105,3764,0,0,0,0,0,10,0,0,3,0,0,0.998740634152836,0,0,0.00125936584716429
105,3765,0,0,0,0,0,7,4,0,6,0,0,0,0,0,1
105,3766,4,5,1,3,8,3,2,0,5,0,0,0,0,1,0
105,3767,8,5,0,0,0,2,2,0,2,0,1,0,0,0,0
105,3768,0,0,0,1,10,5,6,0,6,0,0,0,0,0.0252388874885669,0.974761112511433
105,3769,0,0,0,8,6,2,2,0,5,0,0,0,0,1,0
105,3770,0,0,0,0,0,0,10,0,3,0,0,0.99990897461971,0,0,9.1025380290069e-05
105,3771,0,0,0,10,5,0,2,0,4,0,0,0,0.986562429102611,0.0134375708973891,0
105,3772,0,0,0,0,0,6,6,0,6,0,0,0,0,0,1
105,3773,0,0,0,0,0,8,3,0,6,0,0,0,0,0,1
105,3774,0,0,0,3,3,1,7,0,5,0,0,0,0,1,0
105,3775,0,0,0,10,4,0,0,0,4,0,0,0,0.999936409320053,6.35906799469394e-05,0
105,3776,10,3,0,0,0,0,0,0,1,1,0,0,0,0,0
105,3777,0,0,0,0,0,0,0,10,3,0,0,1,0,0,0
106,3778,0,0,0,10,5,0,0,0,4,0,0,0,0.999911973540995,8.80264590048346e-05,0
106,3779,0,0,0,0,0,0,0,10,3,0,0,1,0,0,0
106,3780,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
106,3781,0,0,0,10,4,0,0,0,4,0,0,0,0.999938025330268,6.19746697318016e-05,0
106,3782,10,7,0,0,0,0,0,0,1,1,0,0,0,0,0
106,3783,0,0,0,0,0,0,10,0,3,0,0,0.999926162388463,0,0,7.38376115373273e-05
106,3784,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
106,3785,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
106,3786,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
106,3787,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
106,3788,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
106,3789,0,0,0,10,5,0,1,0,4,0,0,0,0.998824813317983,0.00117518668201737,0
106,3790,0,0,0,0,0,0,10,0,3,0,0,0.999899502105449,0,0,0.000100497894551435
106,3791,10,3,0,0,0,0,0,0,1,1,0,0,0,0,0
106,3792,8,6,0,0,0,0,3,0,2,0,1,0,0,0,0
106,3793,5,2,0,6,4,0,0,0,5,0,0,0,0,1,0
106,3794,4,4,0,7,4,0,0,0,5,0,0,0,0,1,0
106,3795,3,5,0,8,3,0,0,0,5,0,0,0,0,1,0
106,3796,0,0,0,10,4,0,0,0,4,0,0,0,0.999936409320053,6.35906799469394e-05,0
106,3797,0,0,0,0,0,0,10,0,3,0,0,0.999899502105449,0,0,0.000100497894551435
106,3798,6,3,0,5,4,0,0,0,5,0,0,0,0,1,0
106,3799,10,4,0,0,0,0,0,0,1,1,0,0,0,0,0
107,3800,0,0,0,0,0,0,10,0,3,0,0,0.999926162388463,0,0,7.38376115373273e-05
107,3801,7,6,3,0,0,2,3,0,2,0,1,0,0,0,0
107,3802,10,8,0,0,0,0,1,0,1,1,0,0,0,0,0
107,3803,3,10,0,6,9,0,2,0,5,0,0,0,0,1,0
107,3804,0,0,0,0,0,4,6,2,6,0,0,0,0,0,1
107,3805,0,0,0,0,0,0,0,10,3,0,0,1,0,0,0
107,3806,0,0,0,0,0,0,6,6,6,0,0,0,0,0,1
107,3807,9,6,1,0,0,0,2,0,2,0,1,0,0,0,0
107,3808,6,10,0,0,0,0,4,2,2,0,0.991003619493988,0,0,0,0.00899638050601177
107,3809,10,10,0,0,0,0,0,0,1,1,0,0,0,0,0
107,3810,5,7,0,0,0,5,2,0,2,0,1,0,0,0,0
107,3811,4,10,0,0,0,0,7,0,2,0,0.963462958672185,0,0,0,0.036537041327815
107,3812,9,5,0,0,0,0,2,0,2,0,1,0,0,0,0
107,3813,0,0,0,0,0,0,10,0,3,0,0,0.999901780158981,0,0,9.82198410193337e-05
107,3814,10,8,0,0,0,0,0,0,1,1,0,0,0,0,0
107,3815,0,0,0,0,0,0,10,0,3,0,0,0.999926162388463,0,0,7.38376115373273e-05
107,3816,10,6,0,0,0,0,0,0,1,1,0,0,0,0,0
107,3817,10,10,0,0,0,0,0,0,1,1,0,0,0,0,0
107,3818,7,5,0,0,0,0,4,0,2,0,1,0,0,0,0
107,3819,0,0,0,0,0,0,10,0,3,0,0,0.999901780158981,0,0,9.82198410193337e-05
107,3820,7,10,0,0,0,0,4,0,2,0,0.995579742347461,0,0,0,0.00442025765253922
107,3821,7,7,0,0,0,0,3,2,2,0,1,0,0,0,0
107,3822,7,10,0,0,0,2,2,1,2,0,0.999958444851811,0,0,0,4.15551481889604e-05
107,3823,0,0,0,0,0,0,6,6,6,0,0,0,0,0,1
107,3824,4,10,0,0,0,0,5,3,2,0,0.931298504396505,0,0,0,0.0687014956034954
107,3825,8,6,0,0,0,2,2,1,2,0,1,0,0,0,0
107,3826,6,9,0,0,0,1,2,3,2,0,1,0,0,0,0
107,3827,2,9,0,6,8,0,1,3,5,0,0,0,0,1,0
107,3828,0,0,0,0,0,0,0,10,3,0,0,1,0,0,0
107,3829,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
107,3830,0,0,0,0,0,0,8,3,6,0,0,0,0,0,1
107,3831,3,6,0,0,0,0,9,0,2,0,1,0,0,0,0
107,3832,0,0,0,0,0,0,6,6,6,0,0,0,0,0,1
107,3833,0,0,0,0,0,0,10,0,3,0,0,0.999860381712894,0,0,0.00013961828710574
107,3834,0,0,0,0,0,0,0,10,3,0,0,1,0,0,0
107,3835,4,7,0,6,5,1,1,0,5,0,0,0,0,1,0
107,3836,8,8,0,0,0,1,3,0,2,0,1,0,0,0,0
107,3837,10,7,0,0,0,0,0,0,1,1,0,0,0,0,0
107,3838,7,6,0,0,0,1,3,1,2,0,1,0,0,0,0
107,3839,10,3,0,0,0,0,0,0,1,1,0,0,0,0,0
107,3840,3,4,0,7,7,0,1,1,5,0,0,0,0,1,0
107,3841,0,0,0,0,0,0,0,10,3,0,0,1,0,0,0
107,3842,0,0,0,10,8,0,0,2,4,0,0,0,0.993670718914943,0.00632928108505669,0
107,3843,0,0,0,0,0,0,10,0,3,0,0,0.999899502105449,0,0,0.000100497894551435
107,3844,4,7,0,0,0,1,6,1,2,0,1,0,0,0,0
107,3845,5,6,1,4,9,0,1,1,5,0,0,0,0,1,0
107,3846,0,0,0,0,0,0,0,10,3,0,0,1,0,0,0
107,3847,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
107,3848,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
107,3849,0,0,0,6,9,1,3,1,5,0,0,0,0,1,0
107,3850,0,0,0,0,0,0,6,5,6,0,0,0,0,0,1
107,3851,0,0,0,0,0,3,8,0,6,0,0,0,0,0,1
107,3852,0,0,0,0,0,3,7,0,6,0,0,0,0,0,1
107,3853,0,0,0,0,0,0,10,0,3,0,0,0.999860381712894,0,0,0.00013961828710574
107,3854,7,7,0,0,0,0,4,0,2,0,1,0,0,0,0
107,3855,0,0,0,0,0,0,10,0,3,0,0,0.999901780158981,0,0,9.82198410193337e-05
107,3856,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
107,3857,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
107,3858,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
107,3859,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
107,3860,8,9,0,0,0,0,3,0,2,0,1,0,0,0,0
107,3861,10,6,0,0,0,0,1,0,1,1,0,0,0,0,0
107,3862,0,0,0,0,0,0,0,10,3,0,0,1,0,0,0
107,3863,6,7,0,0,0,0,5,0,2,1.98390050008735e-05,0.999980160994999,0,0,0,0
107,3864,10,8,0,0,0,0,0,0,1,1,0,0,0,0,0
107,3865,0,0,0,0,0,0,8,3,6,0,0,0,0,0,1
107,3866,0,0,0,0,0,0,10,0,3,0,0,0.999860381712894,0,0,0.00013961828710574
107,3867,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
107,3868,4,3,0,0,0,0,7,0,2,0,1,0,0,0,0
107,3869,0,0,0,0,0,0,10,0,3,0,0,0.999901780158981,0,0,9.82198410193337e-05
107,3870,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
107,3871,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
107,3872,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
107,3873,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
107,3874,6,10,0,0,0,0,5,0,2,2.27738799072179e-05,0.990982048076731,0,0,0,0.00899517804336196
107,3875,10,10,0,0,0,0,0,0,1,1,0,0,0,0,0
107,3876,10,6,0,0,0,0,0,0,1,1,0,0,0,0,0
107,3877,9,8,0,0,0,0,2,1,2,0,1,0,0,0,0
107,3878,9,8,0,0,0,0,2,0,2,0,1,0,0,0,0
107,3879,9,8,0,0,0,0,2,1,2,0,1,0,0,0,0
107,3880,8,9,0,0,0,0,3,0,2,0,1,0,0,0,0
107,3881,0,0,0,0,0,0,10,0,3,0,0,0.999901780158981,0,0,9.82198410193337e-05
107,3882,9,7,0,0,0,1,0,1,2,0,1,0,0,0,0
107,3883,0,0,0,6,9,1,2,2,5,0,0,0,0,1,0
107,3884,0,0,0,0,0,0,6,6,6,0,0,0,0,0,1
107,3885,0,0,0,5,7,1,5,1,5,0,0,0,0,1,0
107,3886,6,7,0,0,0,0,5,1,2,6.87639204042988e-06,0.99999312360796,0,0,0,0
107,3887,9,7,0,0,0,0,2,1,2,0,1,0,0,0,0
107,3888,0,0,0,0,0,0,10,0,3,0,0,0.999901780158981,0,0,9.82198410193337e-05
107,3889,0,0,0,0,0,0,10,2,3,0,0,0.995607109939857,0,0,0.00439289006014267
107,3890,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
107,3891,1,10,0,8,6,0,2,1,5,0,0,0,0,1,0
107,3892,4,4,0,3,6,1,4,1,5,0,0,0,0,1,0
107,3893,0,0,0,0,0,0,8,3,6,0,0,0,0,0,1
107,3894,0,0,0,0,0,0,10,0,3,0,0,0.999860381712894,0,0,0.00013961828710574
107,3895,3,0,0,0,0,0,9,0,6,0,0.00343016697984577,0,0,0,0.996569833020154
107,3896,9,7,0,0,0,0,2,0,2,0,1,0,0,0,0
107,3897,0,0,0,0,0,0,6,6,6,0,0,0,0,0,1
107,3898,1,10,0,9,4,0,1,1,5,0,0,0,0,1,0
107,3899,0,0,0,0,0,0,10,0,3,0,0,0.99990897461971,0,0,9.1025380290069e-05
107,3900,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
107,3901,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
107,3902,1,0,7,8,5,0,2,1,5,0,0,0,0,1,0
107,3903,0,0,0,0,0,4,4,4,6,0,0,0,0,0,1
107,3904,0,0,0,0,0,4,4,4,6,0,0,0,0,0,1
107,3905,0,0,0,0,0,0,0,10,3,0,0,1,0,0,0
107,3906,0,0,0,0,0,3,6,3,6,0,0,0,0,0,1
107,3907,0,0,0,0,0,0,10,0,3,0,0,0.999860381712894,0,0,0.00013961828710574
107,3908,0,0,0,0,0,4,0,7,6,0,0,0,0,0,1
107,3909,0,0,0,0,0,0,0,10,3,0,0,1,0,0,0
107,3910,9,4,0,0,0,0,0,2,2,0,1,0,0,0,0
107,3911,0,0,0,0,0,0,10,0,3,0,0,0.999901780158981,0,0,9.82198410193337e-05
107,3912,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
108,3913,5,5,4,4,6,1,1,0,5,0,0,0,0,1,0
108,3914,0,0,0,0,0,0,10,0,3,0,0,0.99990897461971,0,0,9.1025380290069e-05
108,3915,10,6,2,0,0,0,1,0,1,1,0,0,0,0,0
108,3916,0,0,0,0,0,0,10,0,3,0,0,0.999926162388463,0,0,7.38376115373273e-05
108,3917,7,6,1,0,0,1,4,0,2,0,1,0,0,0,0
108,3918,5,7,2,0,0,0,6,0,2,0,1,0,0,0,0
108,3919,7,6,3,0,0,3,2,0,2,0,1,0,0,0,0
108,3920,3,7,1,7,6,2,1,0,5,0,0,0,0,1,0
108,3921,9,4,2,0,0,1,1,0,2,0,1,0,0,0,0
108,3922,9,7,3,0,0,0,2,0,2,0,1,0,0,0,0
108,3923,0,0,0,10,7,0,0,0,4,0,0,0,0.999655451230584,0.000344548769415831,0
108,3924,0,0,0,0,0,0,10,0,3,0,0,0.999899502105449,0,0,0.000100497894551435
108,3925,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
108,3926,10,4,0,0,0,0,1,0,1,1,0,0,0,0,0
108,3927,0,0,0,0,0,0,10,0,3,0,0,0.999926162388463,0,0,7.38376115373273e-05
108,3928,6,7,0,5,10,0,0,0,5,0,0,0,0,1,0
108,3929,10,9,0,0,0,0,0,0,1,1,0,0,0,0,0
108,3930,5,6,2,5,9,1,1,0,5,0,0,0,0,1,0
108,3931,0,0,0,0,0,0,10,0,3,0,0,0.99990897461971,0,0,9.1025380290069e-05
108,3932,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
108,3933,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
108,3934,0,0,0,0,0,6,6,0,6,0,0,0,0,0,1
108,3935,0,0,0,0,0,0,9,2,6,0,0,0,0,0,1
108,3936,4,7,0,0,0,0,7,0,2,0,1,0,0,0,0
108,3937,6,8,0,0,0,0,5,0,2,1.64468858416835e-05,0.999983553114158,0,0,0,0
108,3938,10,10,0,0,0,0,0,0,1,1,0,0,0,0,0
108,3939,8,8,0,0,0,3,0,0,2,0,1,0,0,0,0
108,3940,7,9,0,0,0,3,2,0,2,0,1,0,0,0,0
108,3941,0,0,0,0,0,0,10,0,3,0,0,0.999901780158981,0,0,9.82198410193337e-05
108,3942,10,5,3,0,0,1,0,0,1,1,0,0,0,0,0
108,3943,10,8,0,0,0,0,1,0,1,1,0,0,0,0,0
108,3944,10,5,0,0,0,0,0,0,1,1,0,0,0,0,0
108,3945,9,4,0,0,0,0,3,0,2,0,1,0,0,0,0
108,3946,10,6,0,0,0,0,0,0,1,1,0,0,0,0,0
108,3947,10,6,0,0,0,0,0,0,1,1,0,0,0,0,0
108,3948,10,8,0,0,0,0,0,0,1,1,0,0,0,0,0
108,3949,10,8,0,0,0,0,0,0,1,1,0,0,0,0,0
108,3950,8,10,0,0,0,0,3,1,2,0,0.999965875225527,0,0,0,3.41247744726637e-05
108,3951,8,8,1,0,0,2,2,0,2,0,1,0,0,0,0
108,3952,9,7,0,0,0,1,1,0,2,0,1,0,0,0,0
108,3953,10,8,0,0,0,0,0,0,1,1,0,0,0,0,0
108,3954,0,0,0,10,3,0,1,0,4,0,0,0,0.999587962943667,0.000412037056332795,0
108,3955,0,0,0,0,0,0,10,0,3,0,0,0.999899502105449,0,0,0.000100497894551435
108,3956,5,6,0,6,4,1,1,0,5,0,0,0,0,1,0
108,3957,0,0,0,0,0,2,9,0,6,0,0,0,0,0,1
108,3958,0,0,0,10,4,0,1,0,4,0,0,0,0.998891121195119,0.00110887880488093,0
108,3959,0,0,0,10,3,0,0,0,4,0,0,0,0.999983150511398,1.68494886022942e-05,0
108,3960,0,0,0,10,2,0,0,0,4,0,0,0,0.999980868267585,1.91317324151619e-05,0
108,3961,10,4,0,0,0,0,0,0,1,1,0,0,0,0,0
108,3962,0,0,0,10,3,0,0,0,4,0,0,0,0.999969158478957,3.08415210428043e-05,0
108,3963,0,0,0,9,3,0,2,0,5,0,0,0,0,1,0
108,3964,10,3,0,0,0,0,0,0,1,1,0,0,0,0,0
109,3965,8,6,4,0,0,1,3,0,2,0,1,0,0,0,0
109,3966,10,5,1,0,0,0,1,0,1,1,0,0,0,0,0
109,3967,2,5,0,9,4,0,1,0,5,0,0,0,0,1,0
109,3968,0,0,0,0,0,0,9,2,6,0,0,0,0,0,1
109,3969,6,5,1,5,5,1,1,0,5,0,0,0,0,1,0
109,3970,8,6,0,0,0,0,3,0,2,0,1,0,0,0,0
109,3971,0,0,0,10,3,0,1,0,4,0,0,0,0.998521884736308,0.0014781152636925,0
109,3972,6,8,2,0,0,0,5,1,2,4.77493932349107e-06,0.999995225060677,0,0,0,0
109,3973,5,4,5,0,0,0,6,0,2,0,1,0,0,0,0
109,3974,10,5,0,0,0,0,0,0,1,1,0,0,0,0,0
109,3975,9,5,3,0,0,0,2,1,2,0,1,0,0,0,0
109,3976,10,2,0,0,0,0,1,0,1,0.999999998052037,0,0,1.94796256176946e-09,0,0
109,3977,0,0,0,10,6,0,0,0,4,0,0,0,0.999923817964944,7.6182035055689e-05,0
109,3978,10,5,0,0,0,0,0,0,1,1,0,0,0,0,0
109,3979,0,0,0,10,4,0,0,0,4,0,0,0,0.999958700385987,4.12996140131633e-05,0
109,3980,0,0,0,10,6,0,0,0,4,0,0,0,0.999958379006826,4.16209931737366e-05,0
109,3981,0,0,0,10,4,0,0,0,4,0,0,0,0.999977436888525,2.2563111475259e-05,0
109,3982,0,0,0,10,3,0,0,0,4,0,0,0,0.999983150511398,1.68494886022942e-05,0
109,3983,0,0,0,10,3,0,0,0,4,0,0,0,0.999983150511398,1.68494886022942e-05,0
111,3984,0,0,0,0,0,0,10,0,3,0,0,0.999899502105449,0,0,0.000100497894551435
111,3985,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
111,3986,4,10,0,0,0,5,2,1,2,0,0.998441053802639,0,0,0,0.0015589461973612
111,3987,0,0,0,0,0,7,4,0,6,0,0,0,0,0,1
111,3988,0,0,0,0,0,0,10,0,3,0,0,0.999860381712894,0,0,0.00013961828710574
111,3989,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
111,3990,10,9,0,0,0,0,0,0,1,1,0,0,0,0,0
111,3991,0,0,0,3,7,0,8,0,5,0,0,0,0,1,0
111,3992,1,7,4,10,3,0,0,0,5,0,0,0,0,1,0
111,3993,0,0,0,0,0,8,3,0,6,0,0,0,0,0,1
111,3994,9,5,3,0,0,0,2,0,2,0,1,0,0,0,0
111,3995,7,5,1,0,0,3,2,0,2,0,1,0,0,0,0
111,3996,9,4,0,0,0,0,2,0,2,0,1,0,0,0,0
111,3997,10,6,0,0,0,0,0,0,1,1,0,0,0,0,0
111,3998,10,5,3,0,0,0,2,0,1,1,0,0,0,0,0
111,3999,3,7,0,0,0,0,8,0,2,0,1,0,0,0,0
111,4000,0,0,0,0,0,0,10,0,3,0,0,0.999901780158981,0,0,9.82198410193337e-05
111,4001,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
111,4002,2,10,0,0,0,0,6,3,6,0,0.479867194289741,0,0,0,0.520132805710259
111,4003,0,0,0,0,0,0,10,0,3,0,0,0.999860381712894,0,0,0.00013961828710574
111,4004,9,7,0,0,0,0,2,0,2,0,1,0,0,0,0
111,4005,0,0,0,0,0,0,10,0,3,0,0,0.999901780158981,0,0,9.82198410193337e-05
111,4006,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
111,4007,8,7,0,0,0,0,3,0,2,0,1,0,0,0,0
111,4008,0,0,0,0,0,0,10,0,3,0,0,0.999901780158981,0,0,9.82198410193337e-05
111,4009,10,10,0,0,0,0,0,0,1,1,0,0,0,0,0
111,4010,5,8,0,0,0,4,3,0,2,0,1,0,0,0,0
111,4011,4,6,3,5,5,1,1,1,5,0,0,0,0,1,0
111,4012,10,4,0,0,0,0,1,0,1,1,0,0,0,0,0
111,4013,8,10,0,0,0,2,2,0,2,0,0.999965625033816,0,0,0,3.43749661834724e-05
111,4014,0,0,0,0,0,0,10,0,3,0,0,0.999901780158981,0,0,9.82198410193337e-05
111,4015,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
111,4016,0,0,0,0,0,0,0,10,3,0,0,1,0,0,0
111,4017,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
111,4018,3,8,0,0,0,7,2,0,2,0,1,0,0,0,0
111,4019,8,10,0,0,0,0,3,0,2,0,0.999872290116318,0,0,0,0.000127709883681881
111,4020,10,7,2,0,0,0,1,0,1,1,0,0,0,0,0
111,4021,10,7,3,0,0,0,1,0,1,1,0,0,0,0,0
111,4022,0,0,0,10,5,1,1,0,4,0,0,0,0.983151147235501,0.0168488527644985,0
111,4023,7,10,0,0,0,1,3,0,2,0,0.999748216886309,0,0,0,0.000251783113690577
111,4024,4,10,0,0,0,7,1,0,2,0,0.998375516589955,0,0,0,0.00162448341004494
111,4025,9,5,4,0,0,2,0,0,2,0,1,0,0,0,0
111,4026,0,0,0,0,0,0,10,0,3,0,0,0.999901780158981,0,0,9.82198410193337e-05
111,4027,0,0,0,0,0,0,10,0,3,0,0,0.999938568513652,0,0,6.14314863480512e-05
111,4028,10,7,0,0,0,0,0,0,1,1,0,0,0,0,0
111,4029,0,0,0,8,1,1,2,0,4,0,0,0,1,0,0
111,4030,2,4,0,9,3,0,0,1,5,0,0,0,0,1,0
111,4031,0,0,0,0,0,0,10,0,3,0,0,0.99990897461971,0,0,9.1025380290069e-05
111,4032,9,6,1,0,0,2,1,0,2,0,1,0,0,0,0
111,4033,0,0,0,0,0,10,0,0,3,0,0,0.997987904215506,0,0,0.00201209578449352
111,4034,5,6,1,0,0,5,2,0,2,0,1,0,0,0,0
111,4035,10,7,0,0,0,0,1,0,1,1,0,0,0,0,0
111,4036,10,9,0,0,0,0,0,0,1,1,0,0,0,0,0
111,4037,0,0,0,0,0,0,10,0,3,0,0,0.999926162388463,0,0,7.38376115373273e-05
111,4038,9,8,0,0,0,0,2,0,2,0,1,0,0,0,0
111,4039,9,5,1,0,0,0,2,0,2,0,1,0,0,0,0
111,4040,10,7,0,0,0,0,0,0,1,1,0,0,0,0,0
111,4041,10,7,0,0,0,0,0,0,1,1,0,0,0,0,0
111,4042,9,6,0,0,0,0,2,0,2,0,1,0,0,0,0
111,4043,6,10,0,0,0,0,5,0,2,2.17212368647651e-05,0.994651656159498,0,0,0,0.00532662260363757
111,4044,10,6,0,0,0,0,1,0,1,1,0,0,0,0,0
111,4045,10,7,1,0,0,0,1,0,1,1,0,0,0,0,0
111,4046,10,7,0,0,0,0,1,0,1,1,0,0,0,0,0
111,4047,9,6,1,0,0,0,2,0,2,0,1,0,0,0,0
111,4048,10,7,0,0,0,0,0,0,1,1,0,0,0,0,0
