STUDENT_ID,SESSION_ID,FA_PERC,FA_CO_PERC,SA_PERC,SA_CO_PERC,VID_PERC,READ_PERC,METACOG_PERC,state,S1,S2,S3,S4
230,16881,1,10,0,0,5,1,0,4,0,0,2.06041396206405e-06,0.999997939586038
230,16882,0,0,0,0,6,0,0,3,0,0,0.999873288810759,0.000126711189241051
230,16883,10,5,0,0,0,1,0,4,0,0,0,1
230,16884,4,6,0,0,4,1,0,4,0,0,3.02929914693746e-07,0.999999697070085
230,16885,0,0,0,0,6,0,0,3,0,0,0.999873288810759,0.000126711189241051
230,16886,5,10,0,0,3,3,0,4,0,0,0,1
230,16887,1,3,0,0,5,0,0,4,0,0,0,1
230,16888,1,6,0,0,5,1,0,4,0,0,5.64700673359501e-07,0.999999435299327
230,16889,3,7,5,5,2,1,0,4,0,0,0,1
230,16890,0,0,0,0,0,10,0,1,0.999998620969403,0,0,1.37903059689323e-06
230,16891,2,8,8,7,0,1,1,4,0,0,0,1
230,16892,0,0,0,0,0,10,0,1,0.999998620969403,0,0,1.37903059689323e-06
230,16893,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
230,16894,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
230,16895,0,0,0,0,5,1,0,3,0,0,0.994298415807004,0.00570158419299644
230,16896,1,3,10,4,0,0,0,4,0,0,0,1
230,16897,0,0,0,0,0,0,10,3,0,0,1,0
230,16898,0,0,10,4,0,1,0,2,0,0.999998025747439,0,1.974252561054e-06
230,16899,0,0,0,0,0,10,0,1,0.999999781968166,0,0,2.18031834387369e-07
230,16900,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
230,16901,0,0,0,0,5,1,0,3,0,0,0.994298415807004,0.00570158419299644
230,16902,0,0,0,0,0,7,4,3,0,0,0.999982708991294,1.72910087059544e-05
230,16903,10,6,0,0,0,1,0,4,0,0,0,1
230,16904,2,6,0,0,5,1,0,4,0,0,7.85305927208166e-07,0.999999214694073
230,16905,6,5,0,0,3,1,0,4,0,0,0,1
230,16906,0,0,0,0,0,10,0,1,0.999998620969403,0,0,1.37903059689323e-06
230,16907,0,0,0,0,6,0,0,3,0,0,0.999934557294086,6.54427059143083e-05
230,16908,0,0,0,0,6,0,0,3,0,0,0.999956778543599,4.3221456400891e-05
230,16909,0,0,0,0,5,0,0,3,0,0,0.999552686683236,0.000447313316764144
230,16910,0,0,0,0,6,1,0,3,0,0,0.999634354278196,0.000365645721804102
230,16938,0,0,9,6,0,2,0,2,0,0.999896609145509,0,0.000103390854491235
230,16939,0,0,0,0,0,10,0,1,0.999999781968166,0,0,2.18031834387369e-07
230,16940,0,0,0,0,0,0,10,3,0,0,1,0
230,16941,0,0,0,0,0,0,10,3,0,0,1,0
230,16942,0,0,10,6,0,0,0,2,0,0.999999619888933,0,3.80111066653217e-07
230,16943,0,0,10,4,0,0,0,2,0,0.99999994341086,0,5.65891395261266e-08
230,16944,0,0,0,0,0,0,10,3,0,0,1,0
230,16945,0,0,9,3,1,1,0,2,0,0.999718221533022,0,0.000281778466977747
230,16946,3,6,0,0,4,1,0,4,0,0,2.72265684441413e-06,0.999997277343156
230,16947,3,5,0,0,4,1,0,4,0,0,0,1
230,16948,0,0,10,3,0,0,0,2,0,0.999999493530761,0,5.06469238737877e-07
230,16949,0,0,10,4,0,0,0,2,0,0.99999994341086,0,5.65891395261266e-08
230,16950,0,0,0,0,0,10,0,1,0.999999781968166,0,0,2.18031834387369e-07
230,16951,0,0,10,4,0,0,0,2,0,0.99999969619695,0,3.03803049574996e-07
230,16952,0,0,10,3,0,0,0,2,0,0.999999958818787,0,4.11812130480813e-08
230,16953,0,0,10,4,0,0,0,2,0,0.999999943410861,0,5.65891395261266e-08
230,16954,0,0,10,4,0,0,0,2,0,0.999999943410861,0,5.65891395261266e-08
230,16955,0,0,10,4,0,0,0,2,0,0.999999943410861,0,5.65891395261266e-08
231,16960,0,0,0,0,0,10,1,1,0.999992957002685,0,0,7.04299731460582e-06
231,16961,0,0,10,5,0,1,1,2,0,0.999996320505232,0,3.67949476779383e-06
231,16962,0,0,0,0,0,0,10,3,0,0,1,0
231,16963,0,0,0,0,0,0,10,3,0,0,1,0
231,16964,0,0,0,0,0,10,0,1,0.99999926459486,0,0,7.35405139881588e-07
231,16965,7,5,0,0,1,2,1,4,0,0,0,1
231,16966,4,4,0,0,1,4,3,4,0,0,5.52957461026966e-07,0.999999447042539
231,16967,9,5,0,0,1,1,1,4,0,0,0,1
231,16968,0,0,0,0,0,0,10,3,0,0,1,0
231,16969,0,0,9,4,1,1,1,2,0,0.999424273094186,0,0.000575726905814295
231,16970,7,5,2,5,1,2,1,4,0,0,0,1
231,16971,6,5,0,0,1,5,1,4,0,0,0,1
231,16972,0,0,0,0,0,0,10,3,0,0,1,0
231,16973,0,0,0,0,0,0,10,3,0,0,1,0
231,16974,0,0,0,0,0,10,0,1,0.99999926459486,0,0,7.35405139881588e-07
231,16975,0,0,0,0,0,8,3,3,0,0,0.999860488576169,0.000139511423830996
231,16976,0,0,0,0,0,10,0,1,0.99999926459486,0,0,7.35405139881588e-07
231,16977,0,0,0,0,0,7,4,3,0,0,0.999973818895097,2.61811049029992e-05
231,16978,10,4,0,0,0,0,0,4,0,0,0,1
231,16979,0,0,0,0,0,0,10,3,0,0,1,0
231,16980,0,0,0,0,0,0,10,3,0,0,1,0
231,16981,0,0,0,0,0,10,0,1,0.99999926459486,0,0,7.35405139881588e-07
231,16982,0,0,0,0,10,0,0,3,0,0,1,0
231,16983,0,0,10,4,0,0,1,2,0,0.999999532758947,0,4.67241053090491e-07
231,16984,4,5,3,3,2,2,1,4,0,0,0,1
231,16985,0,0,0,0,0,0,10,3,0,0,1,0
231,16986,0,0,0,0,0,0,10,3,0,0,1,0
231,16987,0,0,0,0,0,0,10,3,0,0,1,0
231,16988,5,4,2,3,2,2,1,4,0,0,0,1
231,16989,0,0,0,0,0,3,9,3,0,0,1,0
231,16990,0,0,0,0,0,10,0,1,0.99999926459486,0,0,7.35405139881588e-07
231,16991,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
231,16992,0,0,0,0,0,0,10,3,0,0,1,0
231,17008,0,0,8,5,0,2,1,2,0,0.999193446275847,6.12618866241399e-05,0.000745291837528699
231,17009,0,0,9,4,0,1,1,2,0,0.999982723399989,0,1.72766000114605e-05
231,17010,0,0,0,0,0,0,10,3,0,0,1,0
231,17011,0,0,0,0,0,0,10,3,0,0,1,0
231,17012,0,0,0,0,0,0,10,3,0,0,1,0
231,17013,0,0,0,0,0,10,0,1,0.99999926459486,0,0,7.35405139881588e-07
231,17014,3,7,5,4,1,2,2,4,0,0,0,1
231,17015,0,0,0,0,0,0,10,3,0,0,1,0
231,17016,3,5,7,3,1,1,1,4,0,0,0,1
231,17017,0,0,0,0,0,0,10,3,0,0,1,0
231,17018,0,0,0,0,0,0,10,3,0,0,1,0
231,17019,0,0,0,0,0,0,10,3,0,0,1,0
231,17020,7,5,0,0,2,1,2,4,0,0,0,1
231,17021,0,0,10,4,0,0,1,2,0,0.999998964883379,0,1.03511662139182e-06
231,17022,0,0,0,0,0,0,10,3,0,0,1,0
231,17023,0,0,9,5,0,1,2,2,0,0.99984624866481,0,0.000153751335190451
231,17024,0,0,0,0,0,0,10,3,0,0,1,0
231,17025,7,6,0,0,2,2,1,4,0,0,0,1
231,17026,0,0,0,0,0,0,0,3,0,0,0.998344372935513,0.00165562706448733
231,17027,0,0,10,4,0,0,1,2,0,0.999999532758947,0,4.67241053090491e-07
231,17028,0,0,0,0,0,0,10,3,0,0,1,0
231,17029,0,0,0,0,0,10,0,1,0.99999926459486,0,0,7.35405139881588e-07
231,17030,0,0,0,0,0,0,10,3,0,0,1,0
231,17031,0,0,0,0,0,0,10,3,0,0,1,0
232,17035,9,9,0,0,0,2,0,4,0,0,0,1
232,17036,0,0,0,0,0,10,0,1,0.999998620969403,0,0,1.37903059689323e-06
232,17037,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
232,17038,0,0,0,0,6,6,0,3,0,0,0.99996016055711,3.98394428896884e-05
232,17039,3,5,1,8,4,1,1,4,0,0,0,1
232,17040,0,0,10,6,0,0,0,2,0,0.999999157909344,0,8.42090655628521e-07
232,17041,0,0,0,0,0,10,0,1,0.999999781968166,0,0,2.18031834387369e-07
232,17042,0,0,0,0,0,0,10,3,0,0,1,0
232,17043,0,0,0,0,0,10,0,1,0.99999926459486,0,0,7.35405139881588e-07
232,17044,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
232,17045,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
232,17046,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
232,17047,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
232,17048,10,6,0,0,0,0,0,4,0,0,0,1
232,17049,10,5,0,0,0,0,0,4,0,0,0,1
232,17050,0,0,0,0,0,10,0,1,0.999998620969403,0,0,1.37903059689323e-06
232,17051,10,8,0,0,0,0,0,4,0,0,0,1
232,17052,10,4,0,0,0,0,0,4,0,0,0,1
232,17053,10,7,0,0,0,0,0,4,0,0,0,1
232,17054,10,6,0,0,0,0,0,4,0,0,0,1
232,17055,10,9,0,0,0,0,0,4,0,0,0,1
232,17056,10,5,0,0,0,0,0,4,0,0,0,1
232,17057,10,6,0,0,0,0,0,4,0,0,0,1
232,17058,10,8,0,0,0,0,0,4,0,0,0,1
232,17059,9,6,0,0,0,3,0,4,0,0,0,1
232,17060,0,0,0,0,0,0,10,3,0,0,1,0
232,17061,0,0,0,0,0,0,10,3,0,0,1,0
232,17062,0,0,0,0,0,0,10,3,0,0,1,0
232,17063,0,0,0,0,0,0,10,3,0,0,1,0
232,17064,0,0,0,0,0,10,0,1,0.99999926459486,0,0,7.35405139881588e-07
232,17065,4,4,7,4,0,1,0,4,0,0,0,1
232,17066,0,0,0,0,0,10,0,1,0.999998620969403,0,0,1.37903059689323e-06
232,17067,2,10,0,0,0,10,0,4,0,0,0,1
232,17068,0,0,7,9,0,4,0,3,0,0,0.945365040810025,0.0546349591899747
232,17069,0,0,0,0,6,2,0,3,0,0,0.999697433092106,0.000302566907893815
232,17070,6,5,0,0,3,1,0,4,0,0,0,1
232,17071,10,8,0,0,0,0,0,4,0,0,0,1
232,17072,5,10,0,0,0,6,0,4,0,0,0,1
232,17073,4,5,6,4,1,1,0,4,0,0,0,1
232,17074,0,0,0,0,0,0,10,3,0,0,1,0
232,17075,0,0,0,0,0,0,10,3,0,0,1,0
232,17076,0,0,0,0,0,0,10,3,0,0,1,0
232,17077,0,0,6,0,0,0,6,3,0,0.000412672024529338,0.999524877784149,6.24501913215608e-05
232,17078,0,0,10,5,0,0,0,2,0,0.99999959293033,0,4.07069669614284e-07
232,17079,0,0,0,0,0,10,0,1,0.999999781968166,0,0,2.18031834387369e-07
232,17080,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
232,17081,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
