user_id,W2_Sun_MCQ,W2_Sun_EXE,W2_Sun_VIDEO,W2_Sun_RES,W2_Sun_METACOG,W2_Mon_MCQ,W2_Mon_EXE,W2_Mon_VIDEO,W2_Mon_RES,W2_Mon_METACOG,W2_Tue_MCQ,W2_Tue_EXE,W2_Tue_VIDEO,W2_Tue_RES,W2_Tue_METACOG,W2_Wed_MCQ,W2_Wed_EXE,W2_Wed_VIDEO,W2_Wed_RES,W2_Wed_METACOG,W2_Thu_MCQ,W2_Thu_EXE,W2_Thu_VIDEO,W2_Thu_RES,W2_Thu_METACOG,W2_Fri_MCQ,W2_Fri_EXE,W2_Fri_VIDEO,W2_Fri_RES,W2_Fri_METACOG,W2_Sat_MCQ,W2_Sat_EXE,W2_Sat_VIDEO,W2_Sat_RES,W2_Sat_METACOG,W3_Sun_MCQ,W3_Sun_EXE,W3_Sun_VIDEO,W3_Sun_RES,W3_Sun_METACOG,W3_Mon_MCQ,W3_Mon_EXE,W3_Mon_VIDEO,W3_Mon_RES,W3_Mon_METACOG,W3_Tue_MCQ,W3_Tue_EXE,W3_Tue_VIDEO,W3_Tue_RES,W3_Tue_METACOG,W3_Wed_MCQ,W3_Wed_EXE,W3_Wed_VIDEO,W3_Wed_RES,W3_Wed_METACOG,W3_Thu_MCQ,W3_Thu_EXE,W3_Thu_VIDEO,W3_Thu_RES,W3_Thu_METACOG,W3_Fri_MCQ,W3_Fri_EXE,W3_Fri_VIDEO,W3_Fri_RES,W3_Fri_METACOG,W3_Sat_MCQ,W3_Sat_EXE,W3_Sat_VIDEO,W3_Sat_RES,W3_Sat_METACOG,W4_Sun_MCQ,W4_Sun_EXE,W4_Sun_VIDEO,W4_Sun_RES,W4_Sun_METACOG,W4_Mon_MCQ,W4_Mon_EXE,W4_Mon_VIDEO,W4_Mon_RES,W4_Mon_METACOG,W4_Tue_MCQ,W4_Tue_EXE,W4_Tue_VIDEO,W4_Tue_RES,W4_Tue_METACOG,W4_Wed_MCQ,W4_Wed_EXE,W4_Wed_VIDEO,W4_Wed_RES,W4_Wed_METACOG,W4_Thu_MCQ,W4_Thu_EXE,W4_Thu_VIDEO,W4_Thu_RES,W4_Thu_METACOG,W4_Fri_MCQ,W4_Fri_EXE,W4_Fri_VIDEO,W4_Fri_RES,W4_Fri_METACOG,W4_Sat_MCQ,W4_Sat_EXE,W4_Sat_VIDEO,W4_Sat_RES,W4_Sat_METACOG,W5_Sun_MCQ,W5_Sun_EXE,W5_Sun_VIDEO,W5_Sun_RES,W5_Sun_METACOG,W5_Mon_MCQ,W5_Mon_EXE,W5_Mon_VIDEO,W5_Mon_RES,W5_Mon_METACOG,W5_Tue_MCQ,W5_Tue_EXE,W5_Tue_VIDEO,W5_Tue_RES,W5_Tue_METACOG,W5_Wed_MCQ,W5_Wed_EXE,W5_Wed_VIDEO,W5_Wed_RES,W5_Wed_METACOG,W5_Thu_MCQ,W5_Thu_EXE,W5_Thu_VIDEO,W5_Thu_RES,W5_Thu_METACOG,W5_Fri_MCQ,W5_Fri_EXE,W5_Fri_VIDEO,W5_Fri_RES,W5_Fri_METACOG,W5_Sat_MCQ,W5_Sat_EXE,W5_Sat_VIDEO,W5_Sat_RES,W5_Sat_METACOG,W6_Sun_MCQ,W6_Sun_EXE,W6_Sun_VIDEO,W6_Sun_RES,W6_Sun_METACOG,W6_Mon_MCQ,W6_Mon_EXE,W6_Mon_VIDEO,W6_Mon_RES,W6_Mon_METACOG,W6_Tue_MCQ,W6_Tue_EXE,W6_Tue_VIDEO,W6_Tue_RES,W6_Tue_METACOG,W6_Wed_MCQ,W6_Wed_EXE,W6_Wed_VIDEO,W6_Wed_RES,W6_Wed_METACOG,W6_Thu_MCQ,W6_Thu_EXE,W6_Thu_VIDEO,W6_Thu_RES,W6_Thu_METACOG,W6_Fri_MCQ,W6_Fri_EXE,W6_Fri_VIDEO,W6_Fri_RES,W6_Fri_METACOG,W6_Sat_MCQ,W6_Sat_EXE,W6_Sat_VIDEO,W6_Sat_RES,W6_Sat_METACOG,W7_Sun_MCQ,W7_Sun_EXE,W7_Sun_VIDEO,W7_Sun_RES,W7_Sun_METACOG,W7_Mon_MCQ,W7_Mon_EXE,W7_Mon_VIDEO,W7_Mon_RES,W7_Mon_METACOG,W7_Tue_MCQ,W7_Tue_EXE,W7_Tue_VIDEO,W7_Tue_RES,W7_Tue_METACOG,W7_Wed_MCQ,W7_Wed_EXE,W7_Wed_VIDEO,W7_Wed_RES,W7_Wed_METACOG,W7_Thu_MCQ,W7_Thu_EXE,W7_Thu_VIDEO,W7_Thu_RES,W7_Thu_METACOG,W7_Fri_MCQ,W7_Fri_EXE,W7_Fri_VIDEO,W7_Fri_RES,W7_Fri_METACOG,W7_Sat_MCQ,W7_Sat_EXE,W7_Sat_VIDEO,W7_Sat_RES,W7_Sat_METACOG,W8_Sun_MCQ,W8_Sun_EXE,W8_Sun_VIDEO,W8_Sun_RES,W8_Sun_METACOG,W8_Mon_MCQ,W8_Mon_EXE,W8_Mon_VIDEO,W8_Mon_RES,W8_Mon_METACOG,W8_Tue_MCQ,W8_Tue_EXE,W8_Tue_VIDEO,W8_Tue_RES,W8_Tue_METACOG,W8_Wed_MCQ,W8_Wed_EXE,W8_Wed_VIDEO,W8_Wed_RES,W8_Wed_METACOG,W8_Thu_MCQ,W8_Thu_EXE,W8_Thu_VIDEO,W8_Thu_RES,W8_Thu_METACOG,W8_Fri_MCQ,W8_Fri_EXE,W8_Fri_VIDEO,W8_Fri_RES,W8_Fri_METACOG,W8_Sat_MCQ,W8_Sat_EXE,W8_Sat_VIDEO,W8_Sat_RES,W8_Sat_METACOG,W9_Sun_MCQ,W9_Sun_EXE,W9_Sun_VIDEO,W9_Sun_RES,W9_Sun_METACOG,W9_Mon_MCQ,W9_Mon_EXE,W9_Mon_VIDEO,W9_Mon_RES,W9_Mon_METACOG,W9_Tue_MCQ,W9_Tue_EXE,W9_Tue_VIDEO,W9_Tue_RES,W9_Tue_METACOG,W9_Wed_MCQ,W9_Wed_EXE,W9_Wed_VIDEO,W9_Wed_RES,W9_Wed_METACOG,W9_Thu_MCQ,W9_Thu_EXE,W9_Thu_VIDEO,W9_Thu_RES,W9_Thu_METACOG,W9_Fri_MCQ,W9_Fri_EXE,W9_Fri_VIDEO,W9_Fri_RES,W9_Fri_METACOG,W9_Sat_MCQ,W9_Sat_EXE,W9_Sat_VIDEO,W9_Sat_RES,W9_Sat_METACOG,W10_Sun_MCQ,W10_Sun_EXE,W10_Sun_VIDEO,W10_Sun_RES,W10_Sun_METACOG,W10_Mon_MCQ,W10_Mon_EXE,W10_Mon_VIDEO,W10_Mon_RES,W10_Mon_METACOG,W10_Tue_MCQ,W10_Tue_EXE,W10_Tue_VIDEO,W10_Tue_RES,W10_Tue_METACOG,W10_Wed_MCQ,W10_Wed_EXE,W10_Wed_VIDEO,W10_Wed_RES,W10_Wed_METACOG,W10_Thu_MCQ,W10_Thu_EXE,W10_Thu_VIDEO,W10_Thu_RES,W10_Thu_METACOG,W10_Fri_MCQ,W10_Fri_EXE,W10_Fri_VIDEO,W10_Fri_RES,W10_Fri_METACOG,W10_Sat_MCQ,W10_Sat_EXE,W10_Sat_VIDEO,W10_Sat_RES,W10_Sat_METACOG,W11_Sun_MCQ,W11_Sun_EXE,W11_Sun_VIDEO,W11_Sun_RES,W11_Sun_METACOG,W11_Mon_MCQ,W11_Mon_EXE,W11_Mon_VIDEO,W11_Mon_RES,W11_Mon_METACOG,W11_Tue_MCQ,W11_Tue_EXE,W11_Tue_VIDEO,W11_Tue_RES,W11_Tue_METACOG,W11_Wed_MCQ,W11_Wed_EXE,W11_Wed_VIDEO,W11_Wed_RES,W11_Wed_METACOG,W11_Thu_MCQ,W11_Thu_EXE,W11_Thu_VIDEO,W11_Thu_RES,W11_Thu_METACOG,W11_Fri_MCQ,W11_Fri_EXE,W11_Fri_VIDEO,W11_Fri_RES,W11_Fri_METACOG,W11_Sat_MCQ,W11_Sat_EXE,W11_Sat_VIDEO,W11_Sat_RES,W11_Sat_METACOG,W12_Sun_MCQ,W12_Sun_EXE,W12_Sun_VIDEO,W12_Sun_RES,W12_Sun_METACOG,W12_Mon_MCQ,W12_Mon_EXE,W12_Mon_VIDEO,W12_Mon_RES,W12_Mon_METACOG,W12_Tue_MCQ,W12_Tue_EXE,W12_Tue_VIDEO,W12_Tue_RES,W12_Tue_METACOG,W12_Wed_MCQ,W12_Wed_EXE,W12_Wed_VIDEO,W12_Wed_RES,W12_Wed_METACOG,W12_Thu_MCQ,W12_Thu_EXE,W12_Thu_VIDEO,W12_Thu_RES,W12_Thu_METACOG,W12_Fri_MCQ,W12_Fri_EXE,W12_Fri_VIDEO,W12_Fri_RES,W12_Fri_METACOG,W12_Sat_MCQ,W12_Sat_EXE,W12_Sat_VIDEO,W12_Sat_RES,W12_Sat_METACOG,W13_Sun_MCQ,W13_Sun_EXE,W13_Sun_VIDEO,W13_Sun_RES,W13_Sun_METACOG,W13_Mon_MCQ,W13_Mon_EXE,W13_Mon_VIDEO,W13_Mon_RES,W13_Mon_METACOG,W13_Tue_MCQ,W13_Tue_EXE,W13_Tue_VIDEO,W13_Tue_RES,W13_Tue_METACOG,W13_Wed_MCQ,W13_Wed_EXE,W13_Wed_VIDEO,W13_Wed_RES,W13_Wed_METACOG,W13_Thu_MCQ,W13_Thu_EXE,W13_Thu_VIDEO,W13_Thu_RES,W13_Thu_METACOG,W13_Fri_MCQ,W13_Fri_EXE,W13_Fri_VIDEO,W13_Fri_RES,W13_Fri_METACOG,W13_Sat_MCQ,W13_Sat_EXE,W13_Sat_VIDEO,W13_Sat_RES,W13_Sat_METACOG
695,7,37,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,85,121,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,50,89,126,34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,59,5,7,1,44,83,22,12,4,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,31,0,4,0,29,131,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,50,122,128,23,3,37,279,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,25,0,3,1,0,84,8,3,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,0,0,75,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,2,0,0,68,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,82,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,4,0,0,0,0,10,0,0,0,0,5,0,0,7,0,4,0,0,0,0,11,0,0,0,0,5,0,0,0,0,7,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,3,0,0,0,0,0,0,0,56,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,2,0,0,0,9,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,1,0,24,33,27,13,13,0,177,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,83,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0
700,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,11,0,102,65,138,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,35,0,8,1,0,0,0,18,0,87,104,65,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,47,0,0,0,0,8,0,46,20,27,16,4,0,85,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,10,0,0,0,0,8,0,0,77,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,7,7,2,29,0,61,18,2,8,135,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,0,3,0,0,0,0,13,0,29,115,15,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,30,7,0,0,0,0,0,0,0,58,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,29,0,0,0,0,47,0,37,59,23,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,24,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,39,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,6,25,0,8,1,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,31,6,0,0,0,1,0,7,31,0,5,0,2,0,0,3,7,34,0,52,33,6,0,47,0,20,0,0,0,0,9,0,0,2,0,55,15,0,0,0,0,0,27,1,13,25,5,0,0,0,13,5,20,40,14,22,9,0,0,0,15,0,0,0,0,21,1,0,0,0,15,6,0,21,0,12,4,5,9,11,10,3,21,211,18,36,7,0,0,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,9,0,0,0,0,7,0,0,0,0,0,0,15,127,0,36,0,126,1,0,48,1,0,239,0,31,0,0,17,0,6,1,27,0,116,6,3,0,0,0,0,0,19,0,96,13,2,8,36,3,38,19,0,0,0,14,0,0,0,0,25,0,0,19,0,14,0,0,0,0,3,0,0,0,0,19,5,8,27,0,3,0,0,1,0,6,1,0,0,0,20,0,0,0,0,11,0,0,20,0,14,2,0,0,0,0,0,0,0,0,5,0,22,27,16,12,3,0,1,0,8,1,0,1,0,12,1,0,0,0,8,0,0,0,0,0,0,0,0,0,19,5,14,21,59,65,10,27,23,20,19,3,3,1,0,23,2,0,0,0,36,0,0,0,0,11,0,0,17,0,4,0,0,2,0,7,0,0,1,0,21,4,0,0,0,4,0,0,0,0,0,0,0,12,0,27,0,0,0,0,2,0,0,0,0,2,0,0,1,0,2,0,0,1,0,10,3,0,39,0,5,0,0,0,0,8,0,0,0,0,22,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
702,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,11,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,7,1,0,0,0,0,0,21,125,29,21,3,0,59,11,1,0,0,0,0,0,0,0,1,0,14,4,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,45,37,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,12,93,51,0,21,0,72,12,0,0,183,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,20,0,3,0,0,0,1,8,0,0,0,0,0,0,0,87,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,2,0,0,0,0,0,0,0,73,0,5,0,0,0,0,0,0,46,42,130,37,0,0,0,0,0,0,0,0,0,0,0,0,41,0,6,0,0,0,0,0,0,0,83,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,29,38,43,30,0,65,64,89,15,0,0,85,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,37,0,2,0,0,0,0,0,0,0,84,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,23,64,9,15,0,47,1,0,22,0,0,0,0,0,0,0,0,0,0,0,78,43,0,16,0,0,19,0,7,0,0,1,0,4,0,0,0,5,4,0,28,0,0,18,0,0,0,0,0,0
703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,74,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,69,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,18,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
705,0,0,0,0,0,0,0,0,33,0,14,1,5,18,4,6,0,20,5,1,0,53,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,23,0,9,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,115,20,13,4,0,0,0,0,0,21,37,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,36,17,0,13,2,0,0,0,1,4,61,38,16,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,10,1,0,0,0,0,0,0,0,0,0,0,0,56,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,13,0,8,0,0,0,0,2,2,18,55,3,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,19,21,21,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,0,0,29,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,23,3,21,45,42,7,1,11,6,7,4,1,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,8,47,0,7,0,0,0,0,3,0,0,0,0,0,0
706,17,35,20,19,0,0,0,0,0,0,40,72,69,68,4,0,0,0,2,0,6,0,9,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,2,0,27,0,0,0,0,0,0,124,125,102,44,14,0,0,0,0,0,0,0,28,11,0,133,104,171,21,3,0,0,0,0,0,19,112,41,14,1,0,0,0,0,0,40,0,28,9,2,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,19,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,9,22,0,9,53,0,61,0,0,0,33,18,0,32,112,17,6,0,0,0,0,29,0,0,0,0,0,0,0,0,0,22,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,68,93,18,45,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,120,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,12,10,0,0,0,0,0,0,81,77,8,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,104,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,32,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
707,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,0,0,0,0,22,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,41,46,25,0,4,0,61,10,0,0,0,0,0,0,0,0,0,8,0,4,0,117,16,0,0,0,0,0,0,61,2,188,18,5,0,0,0,0,0,2,0,36,5,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,53,10,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,16,70,0,24,0,13,89,0,24,1,14,0,8,25,1,12,0,99,24,0,0,0,31,29,0,8,0,15,14,0,15,3,32,6,0,0,0,0,0,0,5,0,12,22,0,0,0,0,0,0,0,0,0,46,0,0,0,0,6,0,0,0,0,29,0,0,0,0,0,0,3,35,273,67,0,13,23,62,81,0,0,0,0,13,0,0,0,0,31,0,8,37,0,20,0,19,15,20,27,0,17,207,48,171,1
708,0,0,0,0,0,16,54,3,15,3,0,0,0,2,0,0,0,0,0,0,73,1,140,59,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,61,2,8,0,7,0,0,36,0,0,0,0,0,0,25,122,181,18,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,3,0,0,0,0,8,0,0,0,0,0,0,11,103,114,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,75,25,5,32,0,0,0,0,12,0,0,0,0,0,0,16,115,8,5,2,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,27,0,6,0,2,0,70,29,0,60,0,5,9,0,59,0,0,9,0,46,0,0,25,0,0,0,0,0,0,0,53,0,7,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,101,122,8,0,0,0,0,0,0,0,0,0,0,0,2,75,52,9,0,0,0,0,0,0,0,87,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,109,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,11,2,0,56,0,24,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,34,13,0,0,0,0,15,0,0,150,3,8,0,0,0,0,0,0,0,11,0,9,0,0,1,0,20,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
