user_id,W2_Sun,W2_Mon,W2_Tue,W2_Wed,W2_Thu,W2_Fri,W2_Sat,W3_Sun,W3_Mon,W3_Tue,W3_Wed,W3_Thu,W3_Fri,W3_Sat,W4_Sun,W4_Mon,W4_Tue,W4_Wed,W4_Thu,W4_Fri,W4_Sat,W5_Sun,W5_Mon,W5_Tue,W5_Wed,W5_Thu,W5_Fri,W5_Sat,W7_Sun,W7_Mon,W7_Tue,W7_Wed,W7_Thu,W7_Fri,W7_Sat,W8_Sun,W8_Mon,W8_Tue,W8_Wed,W8_Thu,W8_Fri,W8_Sat,W9_Sun,W9_Mon,W9_Tue,W9_Wed,W9_Thu,W9_Fri,W9_Sat,W10_Sun,W10_Mon,W10_Tue,W10_Wed,W10_Thu,W10_Fri,W10_Sat,W11_Sun,W11_Mon,W11_Tue,W11_Wed,W11_Thu,W11_Fri,W11_Sat,W12_Sun,W12_Mon,W12_Tue,W12_Wed,W12_Thu,W12_Fri,W12_Sat,W2_cnt,W3_cnt,W4_cnt,W5_cnt,W7_cnt,W8_cnt,W9_cnt,W10_cnt,W11_cnt,W12_cnt,tot_cnt,weekly_cnt_sd,weekly_entropy
679,4,2,6,1,5,0,0,0,2,2,0,1,1,0,3,1,1,0,3,1,0,2,5,0,0,10,2,1,0,2,5,0,3,0,0,1,2,2,0,2,1,0,0,2,1,1,7,0,1,0,0,0,0,2,0,1,0,4,4,4,3,0,0,0,3,3,4,0,1,1,5,4,5,5,3,5,5,2,4,5,43,1.0593499054713802,-0.10011291476981249
680,2,5,2,0,5,2,0,0,4,1,0,2,1,2,2,5,1,0,2,1,0,4,3,1,0,4,0,6,4,2,0,0,1,0,0,4,9,0,0,0,0,0,0,2,2,0,1,5,0,2,6,0,0,6,3,3,0,3,0,0,3,1,0,1,5,0,1,5,2,1,5,5,5,5,3,2,4,5,3,6,43,1.2516655570345725,-0.1019792058570533
681,0,2,5,1,0,1,0,0,0,2,4,1,2,0,0,0,1,0,0,1,0,0,0,0,5,0,1,0,0,0,2,1,0,1,0,0,0,1,1,1,1,0,0,0,1,3,0,2,0,0,1,0,3,2,0,0,0,0,0,1,1,0,0,1,0,0,1,4,0,0,4,4,2,2,3,4,3,3,2,3,30,0.816496580927726,-0.10109703333084659
682,0,1,3,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,1,4,0,0,0,0,0,0,1,1,0,0,0,2,2,1,1,2,3,1,3,2,2,19,0.7378647873726218,-0.107070279678091
683,0,6,0,0,1,0,0,0,2,0,0,1,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,3,0,0,2,0,0,2,0,0,0,2,0,0,2,2,2,1,5,5,1,3,2,2,25,1.4337208778404378,-0.12045013846113607
688,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,2,0,1,1,1,1,1,1,2,11,0.5676462121975467,-0.11611781614364301
689,0,3,0,0,0,0,1,1,1,0,0,1,1,0,0,4,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,2,4,1,3,2,0,0,1,2,2,17,1.2516655570345725,-0.1374655924543438
691,5,2,2,1,0,0,1,1,1,2,0,5,0,3,0,0,0,0,2,0,1,4,0,2,1,2,1,1,1,0,1,0,1,0,0,1,0,1,1,6,0,0,0,0,1,0,1,0,0,1,0,4,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,5,5,2,6,3,4,2,4,4,2,37,1.4181364924121764,-0.10677857158730093
693,0,0,0,2,3,1,0,0,1,0,0,8,1,0,1,0,0,1,3,0,0,0,4,0,1,4,0,0,0,0,0,1,5,0,0,0,0,0,1,2,1,0,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,2,3,1,0,3,3,3,3,2,3,2,2,2,3,26,0.5163977794943222,-0.09840196279229349
694,0,0,6,2,0,0,0,0,0,4,3,1,0,0,0,1,2,2,3,0,0,0,0,3,4,5,0,0,1,2,2,3,1,0,0,0,0,2,4,2,0,0,0,0,2,4,0,0,0,1,0,3,2,0,0,0,0,0,4,1,0,0,0,1,0,2,3,1,0,0,2,3,4,3,5,3,2,3,2,4,31,0.9944289260117533,-0.10329508094674657
695,2,0,0,0,2,0,0,1,0,0,1,2,0,0,2,0,0,1,1,0,3,0,1,0,1,2,0,0,0,2,0,1,1,0,3,1,0,0,1,2,0,0,0,0,0,1,2,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,2,2,3,4,3,4,3,2,3,3,7,34,1.429840705968481,-0.10874353974351647
699,0,0,0,1,0,3,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,3,1,2,2,1,2,1,2,0,16,0.8432740427115678,-0.1172034370495698
700,0,0,1,3,8,0,0,0,1,3,3,3,0,0,0,2,8,1,1,1,0,0,0,2,1,2,0,0,0,1,2,2,2,0,0,0,0,1,0,2,0,0,0,0,2,3,2,0,0,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,3,4,5,3,4,2,3,3,2,2,31,0.9944289260117533,-0.10329508094674657
701,4,4,0,0,2,3,1,1,2,6,4,1,4,0,6,3,3,3,4,3,3,1,4,1,1,0,0,3,3,0,6,3,2,2,1,1,2,2,2,2,3,3,0,1,1,1,2,1,0,3,5,5,3,6,3,1,2,2,1,0,3,1,1,1,1,2,1,3,1,0,5,6,7,5,6,7,5,7,6,6,60,0.816496580927726,-0.09675656884921693
702,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3,2,0,2,0,5,0,3,0,0,1,1,1,0,1,0,0,0,1,0,1,0,6,0,0,1,0,1,0,0,0,1,6,3,1,0,0,0,2,1,0,1,1,0,1,1,0,0,3,5,0,1,2,3,3,4,3,2,4,4,4,30,1.0540925533894598,-0.10504486042920987
703,0,0,0,0,2,2,0,0,0,0,0,3,2,0,0,1,0,0,2,1,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,2,3,2,1,2,3,1,1,1,18,0.7888106377466155,-0.1102253938504035
705,0,4,3,1,1,0,0,0,2,2,1,0,0,0,0,1,2,0,2,0,0,0,2,2,1,2,0,0,0,2,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2,3,2,2,0,0,0,0,1,0,0,1,0,1,2,1,0,0,0,0,4,3,3,4,5,2,2,4,2,3,32,1.0327955589886444,-0.10342386363140263
706,3,0,8,1,2,0,0,1,1,3,0,5,0,1,3,0,1,0,1,0,1,0,0,0,0,0,0,1,2,0,1,2,0,0,3,1,0,2,0,0,0,2,0,0,1,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,1,0,4,0,0,3,0,0,0,1,4,5,4,1,4,3,1,2,3,2,29,1.3703203194062976,-0.1127956306597958
707,1,0,0,2,1,0,0,0,0,0,2,2,0,3,0,0,0,6,0,0,0,1,3,0,1,3,0,8,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,5,0,0,0,0,3,1,1,0,0,6,4,4,3,4,4,4,0,3,0,3,1,4,0,3,3,1,5,2,1,3,3,7,4,32,1.8135294011647258,-0.11999877688750266
708,0,2,1,0,3,0,0,0,2,4,0,4,2,0,0,1,1,0,2,0,0,1,6,2,0,2,1,1,1,0,3,0,1,0,0,3,0,5,0,0,0,0,0,0,2,0,3,0,0,0,2,5,1,0,0,0,2,0,0,0,1,1,1,0,1,3,0,1,0,0,3,4,3,6,3,2,2,3,4,3,33,1.1595018087284057,-0.10479212037385245
709,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,2,0,0,0,3,1,0,0,0,0,0,0,2,0,3,0,0,1,1,1,0,0,0,0,3,1,2,1,3,2,2,2,2,3,21,0.7378647873726218,-0.10497811175941697
710,0,0,2,2,9,1,0,3,2,0,3,5,4,0,1,3,0,0,9,0,0,0,2,1,1,5,1,0,1,0,0,2,3,0,0,0,0,1,0,5,1,0,2,0,0,1,4,0,0,3,0,0,0,9,1,0,0,1,0,1,3,0,0,0,3,1,0,8,0,0,4,5,3,5,3,3,3,3,3,3,35,0.8498365855987975,-0.09986195222235918
712,0,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,2,3,1,3,3,1,1,1,19,0.9944289260117533,-0.11662500417653801
713,0,1,1,7,0,1,0,0,2,1,4,3,1,0,0,1,3,3,1,0,0,0,0,1,4,2,1,0,0,0,2,1,2,1,0,0,0,1,5,1,0,0,0,0,1,2,1,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,4,5,4,4,4,3,3,2,2,2,33,1.0593499054713802,-0.10336575370360043
714,1,2,1,0,1,0,0,0,2,0,1,2,0,0,0,2,0,2,3,1,0,0,0,1,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,1,2,2,1,0,0,0,0,3,0,1,4,3,4,2,2,0,1,2,5,2,25,1.509230856356236,-0.12375451692317108
717,2,1,3,2,0,0,0,0,0,1,5,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,6,1,0,0,0,0,4,3,1,1,1,2,1,2,2,2,19,0.9944289260117533,-0.11630906398065922
718,0,1,0,0,0,0,0,1,0,0,1,2,0,2,7,0,0,1,4,0,0,0,2,1,0,2,0,0,0,0,0,0,2,0,0,0,1,0,3,3,0,0,0,0,0,1,0,2,0,0,4,0,2,2,1,0,0,1,0,3,0,1,0,0,0,2,2,2,0,0,1,4,3,3,1,3,2,4,3,3,27,1.0593499054713802,-0.10745420959333227
720,1,0,0,1,2,1,0,0,1,1,3,2,2,0,0,0,3,5,3,0,0,3,0,0,4,0,2,1,2,0,0,3,1,1,0,0,1,0,2,0,2,0,0,0,1,2,2,1,0,0,0,2,2,0,1,0,0,0,0,5,2,0,0,0,0,1,4,1,0,0,4,5,3,4,4,3,4,3,2,3,35,0.8498365855987975,-0.09991631995770353
721,1,1,0,1,2,1,0,1,3,2,1,4,1,0,3,1,1,1,1,0,1,3,1,2,1,1,1,2,2,3,1,2,3,1,0,1,2,1,1,3,1,0,0,0,1,2,1,1,0,2,2,3,0,1,0,0,2,2,3,2,2,0,0,2,1,0,1,2,1,0,5,6,6,7,6,6,4,4,5,5,54,0.9660917830792959,-0.09781210687092452
722,0,0,4,0,4,3,0,0,0,3,1,3,2,0,3,2,2,1,2,0,1,0,0,2,0,8,0,3,0,1,0,0,1,2,0,0,1,4,2,3,0,0,0,0,2,1,3,0,0,5,0,2,0,5,0,0,0,0,1,1,1,3,0,1,0,1,0,3,0,0,3,4,6,3,3,4,3,3,4,3,36,0.9660917830792959,-0.10083330569392002
723,0,0,1,3,8,0,0,0,0,3,3,4,0,0,0,0,0,4,4,0,0,0,0,0,4,1,2,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,4,2,0,1,1,0,1,3,3,2,3,1,2,2,1,2,5,24,1.1737877907772674,-0.11367679039703728
724,4,0,0,1,4,0,0,3,0,0,4,4,0,0,0,2,0,3,2,0,3,5,4,0,6,2,0,0,3,3,0,1,7,0,0,2,3,0,1,4,0,0,0,0,0,3,2,0,0,1,2,0,2,1,0,0,0,3,0,0,0,1,0,1,0,0,0,2,1,0,3,3,4,4,4,4,2,4,2,3,33,0.8232726023485646,-0.10020216413797836
727,0,0,1,0,6,1,0,3,0,3,1,4,1,1,0,0,1,2,5,0,0,2,1,1,1,7,2,0,0,0,4,0,1,4,0,0,0,1,0,3,1,0,0,0,2,1,1,1,1,0,0,4,1,2,1,0,0,0,2,0,2,0,0,2,0,3,1,1,0,1,3,6,3,6,3,3,5,4,2,5,40,1.4142135623730951,-0.10504106628943538
728,1,6,0,0,1,3,1,0,4,1,0,0,2,0,4,5,0,2,2,0,1,0,5,1,1,0,0,0,0,3,0,0,2,1,0,0,4,0,1,0,3,0,0,3,1,1,0,0,0,1,5,1,0,2,3,0,0,2,0,0,3,0,0,2,1,0,1,2,0,0,5,3,5,3,3,3,3,5,2,4,36,1.0749676997731399,-0.10225039011105196
729,0,0,0,3,4,1,0,0,0,0,2,4,0,0,0,0,0,5,7,0,0,0,0,0,2,0,1,3,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0,0,0,2,1,2,0,0,0,0,1,1,1,0,0,0,1,3,3,0,1,0,0,0,1,3,0,0,3,2,2,3,2,2,3,3,4,2,26,0.699205898780101,-0.10091825383383908
730,0,0,1,1,4,1,0,0,0,3,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,7,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,4,2,2,3,2,1,1,1,2,3,21,0.9944289260117533,-0.1126636274703209
731,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,4,3,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,5,3,1,0,0,0,0,1,3,2,0,0,0,0,5,3,0,0,0,0,0,4,2,0,0,0,2,2,3,1,2,1,3,3,2,2,21,0.7378647873726218,-0.10497811175941697
732,0,2,1,2,0,2,1,2,1,1,4,0,0,2,1,2,0,3,0,1,0,0,1,0,1,1,1,0,0,1,1,2,1,0,1,2,1,1,0,0,1,2,0,0,0,3,0,0,1,0,2,1,3,0,0,1,2,2,0,1,0,0,1,0,1,1,2,0,0,1,5,5,4,4,5,5,2,4,4,4,42,0.9189365834726815,-0.0990960777123363
733,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,2,0,0,2,0,0,0,1,0,2,1,0,0,0,3,0,2,1,1,0,0,4,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,1,2,0,0,0,2,0,0,0,0,0,4,1,4,3,3,4,1,3,2,1,26,1.2649110640673518,-0.11390156460111511
734,0,0,2,0,2,0,0,0,0,1,0,3,2,0,2,3,1,0,5,1,0,0,2,3,0,4,0,0,0,1,1,0,1,1,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,3,0,0,2,3,5,3,4,2,1,2,1,2,25,1.2692955176439846,-0.11517558686721897
735,0,2,2,0,3,0,0,0,2,1,0,1,0,0,0,6,1,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,3,3,2,1,2,1,3,1,2,21,0.8755950357709131,-0.10894130607777668
736,2,2,0,3,5,0,0,1,4,0,3,9,0,0,0,3,0,4,8,0,3,5,2,0,4,5,1,2,1,2,0,3,3,0,0,0,4,0,0,4,0,0,0,0,2,4,2,0,0,0,3,0,6,6,0,0,1,2,0,2,5,0,0,2,1,1,0,4,1,0,4,4,4,6,4,2,3,3,4,5,39,1.1005049346146119,-0.10151751451633557
737,0,0,1,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,1,0,1,0,1,1,10,0.816496580927726,-0.1454264052032747
738,1,2,3,1,4,0,0,1,5,0,2,1,0,3,0,2,2,1,1,2,0,7,2,0,2,2,0,1,0,0,2,1,1,4,0,1,0,0,1,1,0,0,0,2,1,0,2,1,0,1,1,0,8,1,0,1,0,0,0,1,3,1,1,0,0,1,0,1,0,1,5,5,5,5,4,3,4,5,4,3,43,0.8232726023485646,-0.09818697435649679
739,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,2,1,3,2,1,1,1,1,15,0.7071067811865476,-0.1123449769954218
740,0,1,0,0,1,2,0,0,2,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,0,0,0,0,0,11,1.449137674618944,-0.22768788006166588
741,0,0,2,6,5,0,0,3,1,0,1,0,2,1,0,0,3,6,0,1,0,0,0,1,1,0,0,3,0,1,0,1,0,0,1,0,0,2,1,1,0,0,0,0,6,1,1,0,0,0,0,2,3,0,0,0,0,3,1,3,0,0,0,1,0,0,2,0,0,0,3,5,3,3,3,3,3,2,3,2,30,0.816496580927726,-0.10101404198591328
743,0,1,4,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,2,0,0,0,4,0,0,6,3,4,0,2,0,0,2,1,0,0,2,0,0,2,0,0,0,1,0,0,2,1,0,1,0,0,0,3,1,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,3,3,2,4,3,2,3,3,1,2,26,0.8432740427115678,-0.10356849672856737
744,1,9,1,0,0,2,0,3,0,0,1,1,3,0,0,5,0,0,0,2,2,1,4,1,0,1,0,0,0,4,0,0,1,2,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,2,2,1,0,4,4,3,4,3,3,1,4,3,5,34,1.0749676997731399,-0.10321446948650072
745,0,0,1,1,4,0,0,0,0,1,1,3,2,0,2,1,2,1,4,0,0,1,0,2,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,3,0,4,0,0,0,0,1,0,3,0,0,0,0,0,1,2,0,0,0,1,2,0,0,3,0,3,4,5,2,4,2,2,2,2,3,29,1.1005049346146119,-0.10643350023636979
746,2,1,2,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,4,2,3,2,3,1,2,0,3,25,1.4337208778404378,-0.12104931728703784
747,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,2,2,2,2,2,2,1,1,3,19,0.5676462121975467,-0.10229291742886751
748,0,0,1,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,4,0,1,1,0,0,1,0,0,1,1,2,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,2,1,4,3,2,1,3,2,1,21,0.9944289260117533,-0.1126636274703209
749,0,0,2,3,0,0,0,0,0,2,1,0,0,0,1,0,2,2,0,0,0,0,0,2,3,0,0,0,0,0,2,1,0,0,0,0,1,5,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,2,2,3,2,2,2,2,1,1,2,19,0.5676462121975467,-0.10229291742886751
750,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,1,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,1,2,2,2,2,2,2,1,1,1,5,20,1.1547005383792515,-0.12029052033656217
751,0,2,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,2,4,1,0,0,0,2,1,2,4,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,5,2,3,4,3,1,2,1,0,3,24,1.505545305418162,-0.12602811908932426
753,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,1,0,0,1,4,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,5,0,0,0,0,1,0,1,1,0,0,0,2,1,3,0,3,0,1,2,0,2,2,0,2,0,0,0,0,2,3,1,0,1,4,2,3,2,3,4,5,3,27,1.4944341180973264,-0.11944985306827466
754,0,0,0,0,3,1,0,0,0,0,1,3,2,0,1,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,2,3,2,2,2,2,2,3,1,2,21,0.5676462121975467,-0.10101491744105726
755,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,2,2,2,4,1,0,0,1,1,1,2,1,0,0,1,0,1,1,1,0,0,0,0,1,0,7,0,0,1,0,1,1,1,0,0,1,0,0,0,2,0,0,0,1,1,3,1,1,1,2,3,3,5,5,4,2,4,2,6,36,1.429840705968481,-0.10758275167697254
756,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,1,0,0,0,8,1.2292725943057183,-0.26162407188227393
757,0,0,4,0,1,0,1,0,0,2,2,0,1,0,0,0,0,2,0,1,0,0,0,7,0,4,0,0,0,0,0,3,0,1,0,0,0,0,2,0,3,0,0,0,1,3,1,0,0,0,0,2,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,3,3,2,2,2,2,3,5,4,1,27,1.1595018087284057,-0.10956964943884175
758,1,3,1,0,1,1,0,0,3,3,1,2,0,0,0,1,3,0,1,2,0,0,2,2,1,0,1,0,0,3,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,2,5,4,4,4,3,2,1,1,2,5,31,1.5238839267549948,-0.11426923899059317
759,0,0,1,3,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,3,0,2,4,1,1,1,1,18,1.2292725943057183,-0.13140543380692013
760,0,0,4,0,1,1,0,0,0,2,1,2,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,3,3,2,3,3,2,1,2,3,1,23,0.8232726023485646,-0.1054105962546471
761,0,1,3,2,1,0,2,0,1,2,0,2,0,0,0,0,1,0,3,0,0,0,0,3,0,1,2,0,0,1,3,0,2,1,0,0,0,2,0,2,2,2,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5,3,2,3,4,4,1,3,2,1,28,1.3165611772087666,-0.11257017042187105
762,0,1,3,0,2,0,0,1,0,0,0,3,1,0,0,0,1,1,1,0,0,0,4,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,4,0,0,3,3,3,4,3,3,3,1,2,3,28,0.7888106377466155,-0.10159425763543044
763,0,0,2,2,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,2,2,2,2,2,0,2,1,2,17,0.6749485577105528,-0.10804521032961992
764,1,0,4,4,5,0,0,0,0,1,1,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2,1,1,1,0,0,1,2,1,0,0,0,1,0,0,1,0,0,2,4,3,2,0,1,1,1,5,3,3,23,1.5670212364724212,-0.1314254361520204
765,1,1,1,1,1,1,0,0,2,0,2,0,1,0,1,1,0,0,0,1,0,2,4,0,1,0,0,0,0,2,0,0,1,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,6,3,3,3,2,3,0,2,2,1,25,1.5811388300841898,-0.12606397845423048
767,1,2,2,3,2,3,2,2,4,3,2,0,0,1,1,2,2,0,2,0,0,1,1,2,0,4,0,0,1,3,1,0,1,0,0,0,2,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,3,1,0,0,1,2,2,0,1,1,0,2,3,3,0,4,0,0,7,5,4,4,4,3,1,3,5,4,40,1.5634719199411433,-0.10725717121685041
768,1,2,3,0,2,0,0,0,4,1,0,3,0,0,1,0,2,0,1,0,0,0,6,3,0,1,0,0,1,0,2,0,1,0,0,0,1,1,0,4,0,0,0,0,1,0,2,0,0,2,0,2,2,0,3,0,0,1,1,0,1,1,0,0,1,3,3,1,0,0,4,3,3,3,3,3,2,4,4,4,33,0.6749485577105528,-0.09858840223437032
769,0,0,0,3,1,1,0,0,0,2,2,0,0,0,0,1,1,7,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,3,2,3,1,2,2,1,1,1,2,18,0.7888106377466155,-0.1102253938504035
770,0,0,3,0,2,2,5,0,1,1,1,6,3,0,4,3,1,2,10,0,1,2,0,1,0,3,1,3,0,0,1,1,5,1,0,0,0,4,0,2,0,0,0,0,2,0,2,0,0,1,0,4,0,2,2,2,0,0,5,0,2,1,0,0,1,0,0,1,0,0,4,5,6,5,4,2,2,5,3,2,38,1.4757295747452437,-0.10711093000983767
